
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2025-04-20 14:19:39 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:38 /favicon.ico .......................................................... ~ 2s
  2025-04-20 14:19:40 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:41 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:42 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:43 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:44 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:46 / ..................................................................... ~ 1s
  2025-04-20 14:19:47 /tenant/login ................................................... ~ 517.78ms
  2025-04-20 14:19:47 / ..................................................................... ~ 1s
  2025-04-20 14:19:48 /tenant/login ................................................... ~ 509.28ms
  2025-04-20 14:19:49 / ............................................................... ~ 505.35ms
  2025-04-20 14:19:49 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:50 / ............................................................... ~ 514.25ms
  2025-04-20 14:19:51 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:52 / ............................................................... ~ 538.30ms
  2025-04-20 14:19:52 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:53 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:53 / ..................................................................... ~ 2s
  2025-04-20 14:19:55 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:19:56 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:19:58 / ..................................................................... ~ 1s
  2025-04-20 14:19:58 /build/assets/app-Bo-u61x1.js ......................................... ~ 1s
  2025-04-20 14:19:59 /tenant/login ................................................... ~ 508.44ms
  2025-04-20 14:19:58 /build/assets/app-DbTWgVAB.css ........................................ ~ 1s
  2025-04-20 14:20:00 / ..................................................................... ~ 1s
  2025-04-20 14:20:00 /favicon.ico .......................................................... ~ 1s
  2025-04-20 14:20:00 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:20:01 / ............................................................... ~ 507.77ms
  2025-04-20 14:20:02 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:20:03 / ..................................................................... ~ 1s
  2025-04-20 14:20:10 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:20:12 /tenant/login ................................................... ~ 512.64ms
  2025-04-20 14:20:12 /build/assets/app-DbTWgVAB.css .................................... ~ 0.52ms
  2025-04-20 14:20:12 /build/assets/app-Bo-u61x1.js .................................... ~ 49.96ms
  2025-04-20 14:20:13 /favicon.ico ...................................................... ~ 0.27ms
  PHP Fatal error:  Trait "Laravel\Sanctum\HasApiTokens" not found in C:\GITHUB_REPOSITORIES\Pageant_Multi_Tenant\app\Models\TenantUserModel.php on line 9
  2025-04-20 14:21:43 /tenant/login ......................................................... ~ 5s
  2025-04-20 14:25:48 /tenant/login ......................................................... ~ 5s
  2025-04-20 14:25:53 /build/assets/app-DbTWgVAB.css .................................... ~ 0.28ms
  2025-04-20 14:25:53 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.19ms
  2025-04-20 14:25:53 /favicon.ico ...................................................... ~ 0.19ms
  2025-04-20 14:26:02 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:26:04 /malaybalay-pageant/dashboard ................................... ~ 506.03ms
  2025-04-20 14:26:04 /login ................................................................ ~ 1s
  2025-04-20 14:26:05 /build/assets/app-DbTWgVAB.css .................................... ~ 0.25ms
  2025-04-20 14:26:05 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.12ms
  2025-04-20 14:26:05 /favicon.ico ...................................................... ~ 0.18ms
  2025-04-20 14:26:08 /favicon.ico .................................................... ~ 501.49ms
  2025-04-20 14:26:31 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:26:32 /build/assets/app-DbTWgVAB.css .................................... ~ 0.21ms
  2025-04-20 14:26:32 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.24ms
  2025-04-20 14:26:32 /favicon.ico ...................................................... ~ 0.16ms
  2025-04-20 14:26:35 /build/assets/app-DbTWgVAB.css .................................... ~ 0.32ms
  2025-04-20 14:26:39 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:26:40 /build/assets/app-DbTWgVAB.css .................................... ~ 0.22ms
  2025-04-20 14:26:40 /build/assets/app-Bo-u61x1.js ..................................... ~ 6.77ms
  2025-04-20 14:26:40 /favicon.ico ...................................................... ~ 1.98ms
  2025-04-20 14:26:51 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:26:53 /casisang-pageant/dashboard ........................................... ~ 1s
  2025-04-20 14:26:53 /login .......................................................... ~ 591.80ms
  2025-04-20 14:26:54 /build/assets/app-DbTWgVAB.css .................................... ~ 1.21ms
  2025-04-20 14:26:54 /build/assets/app-Bo-u61x1.js .................................... ~ 18.04ms
  2025-04-20 14:26:55 /favicon.ico ...................................................... ~ 0.33ms
  2025-04-20 14:29:12 /login ................................................................ ~ 1s
  2025-04-20 14:29:13 /build/assets/app-DbTWgVAB.css .................................... ~ 0.21ms
  2025-04-20 14:29:13 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.22ms
  2025-04-20 14:29:13 /favicon.ico ...................................................... ~ 0.17ms
  2025-04-20 14:29:18 /favicon.ico ...................................................... ~ 0.26ms
  2025-04-20 14:29:19 /build/assets/app-DbTWgVAB.css .................................... ~ 0.31ms
  2025-04-20 14:29:19 /tenant/login ................................................... ~ 507.49ms
  2025-04-20 14:29:20 /build/assets/app-DbTWgVAB.css .................................... ~ 0.71ms
  2025-04-20 14:29:20 /build/assets/app-Bo-u61x1.js .................................... ~ 43.93ms
  2025-04-20 14:29:20 /favicon.ico ...................................................... ~ 0.34ms
  2025-04-20 14:31:48 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:31:49 /build/assets/app-Bo-u61x1.js ..................................... ~ 0.17ms
  2025-04-20 14:31:49 /build/assets/app-DbTWgVAB.css .................................... ~ 1.37ms
  2025-04-20 14:31:49 /favicon.ico ...................................................... ~ 0.11ms
  2025-04-20 14:31:58 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:31:59 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:32:00 /tenant/redirect-login .......................................... ~ 510.42ms
  2025-04-20 14:32:01 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:32:02 /build/assets/app-DbTWgVAB.css .................................... ~ 0.51ms
  2025-04-20 14:32:02 /build/assets/app-Bo-u61x1.js ..................................... ~ 8.13ms
  2025-04-20 14:32:02 /favicon.ico ...................................................... ~ 0.49ms
  2025-04-20 14:32:39 /malaybalay-pageant/dashboard ................................... ~ 503.07ms
  2025-04-20 14:32:40 /tenant/redirect-login ................................................ ~ 1s
  2025-04-20 14:32:41 / ............................................................... ~ 514.37ms
  2025-04-20 14:32:41 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:32:42 /build/assets/app-DbTWgVAB.css .................................... ~ 0.37ms
  2025-04-20 14:32:42 /build/assets/app-Bo-u61x1.js .................................... ~ 17.87ms
  2025-04-20 14:32:43 /favicon.ico ...................................................... ~ 0.29ms
  2025-04-20 14:32:52 / ..................................................................... ~ 1s
  2025-04-20 14:33:21 / ..................................................................... ~ 1s
  2025-04-20 14:33:21 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:33:23 /build/assets/app-DbTWgVAB.css .................................... ~ 0.64ms
  2025-04-20 14:33:23 /build/assets/app-Bo-u61x1.js ..................................... ~ 3.20ms
  2025-04-20 14:33:24 /favicon.ico ...................................................... ~ 0.26ms
  2025-04-20 14:33:32 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:33:34 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:33:35 /tenant/redirect-login .......................................... ~ 511.46ms
  2025-04-20 14:33:36 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:33:36 /build/assets/app-DbTWgVAB.css .................................... ~ 0.26ms
  2025-04-20 14:33:36 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.16ms
  2025-04-20 14:33:37 /favicon.ico ...................................................... ~ 0.17ms
  2025-04-20 14:33:57 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:33:58 /build/assets/app-DbTWgVAB.css .................................... ~ 0.27ms
  2025-04-20 14:33:58 /build/assets/app-Bo-u61x1.js .................................... ~ 11.41ms
  2025-04-20 14:33:58 /favicon.ico ...................................................... ~ 2.36ms
  2025-04-20 14:39:16 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:39:18 /build/assets/app-DbTWgVAB.css .................................... ~ 0.35ms
  2025-04-20 14:39:18 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.37ms
  2025-04-20 14:39:18 /favicon.ico ...................................................... ~ 0.17ms
  2025-04-20 14:39:26 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:39:27 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:39:28 /tenant/redirect-login .......................................... ~ 503.59ms
  2025-04-20 14:39:29 / ..................................................................... ~ 1s
  2025-04-20 14:39:30 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:39:31 /build/assets/app-DbTWgVAB.css .................................... ~ 0.26ms
  2025-04-20 14:39:31 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.17ms
  2025-04-20 14:39:31 /favicon.ico ...................................................... ~ 0.16ms
  2025-04-20 14:40:49 /tenant/login ......................................................... ~ 6s
  2025-04-20 14:41:32 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:41:34 /build/assets/app-DbTWgVAB.css .................................... ~ 0.20ms
  2025-04-20 14:41:34 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.39ms
  2025-04-20 14:41:34 /favicon.ico ...................................................... ~ 3.91ms
  2025-04-20 14:41:44 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:41:46 /malaybalay-pageant/dashboard ................................... ~ 511.05ms
  2025-04-20 14:41:47 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:48 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:41:49 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:50 /malaybalay-pageant/dashboard ................................... ~ 509.09ms
  2025-04-20 14:41:51 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:51 /malaybalay-pageant/dashboard ................................... ~ 512.02ms
  2025-04-20 14:41:52 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:53 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:41:54 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:55 /malaybalay-pageant/dashboard ................................... ~ 514.64ms
  2025-04-20 14:41:56 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:56 /malaybalay-pageant/dashboard ................................... ~ 514.22ms
  2025-04-20 14:41:57 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:41:58 /malaybalay-pageant/dashboard ................................... ~ 514.96ms
  2025-04-20 14:41:59 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:00 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:00 /malaybalay-pageant/user-dashboard .............................. ~ 510.97ms
  2025-04-20 14:42:01 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:03 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:04 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:05 /malaybalay-pageant/dashboard ................................... ~ 514.31ms
  2025-04-20 14:42:06 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:07 /malaybalay-pageant/dashboard ................................... ~ 513.18ms
  2025-04-20 14:42:07 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:08 /malaybalay-pageant/dashboard ......................................... ~ 2s
  2025-04-20 14:42:10 /malaybalay-pageant/user-dashboard .............................. ~ 518.60ms
  2025-04-20 14:42:11 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:12 /malaybalay-pageant/user-dashboard .............................. ~ 667.51ms
  2025-04-20 14:42:13 /malaybalay-pageant/dashboard ......................................... ~ 3s
  2025-04-20 14:42:16 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:17 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:17 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:18 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:19 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:20 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:42:22 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:23 /malaybalay-pageant/dashboard ................................... ~ 500.96ms
  2025-04-20 14:42:23 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:42:27 /favicon.ico .................................................... ~ 509.90ms
  2025-04-20 14:42:28 /build/assets/app-DbTWgVAB.css .................................... ~ 0.20ms
  2025-04-20 14:42:30 /tenant/login ................................................... ~ 551.98ms
  2025-04-20 14:42:32 /build/assets/app-DbTWgVAB.css .................................... ~ 0.31ms
  2025-04-20 14:42:32 /build/assets/app-Bo-u61x1.js .................................... ~ 10.76ms
  2025-04-20 14:42:32 /favicon.ico ...................................................... ~ 0.29ms
  2025-04-20 14:42:55 /tenant/login ................................................... ~ 508.23ms
  2025-04-20 14:42:56 /favicon.ico ...................................................... ~ 0.27ms
  2025-04-20 14:42:59 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:43:00 /favicon.ico ...................................................... ~ 0.21ms
  2025-04-20 14:43:01 /favicon.ico ...................................................... ~ 1.01ms
  2025-04-20 14:43:05 / ..................................................................... ~ 1s
  2025-04-20 14:43:07 / ............................................................... ~ 505.17ms
  2025-04-20 14:43:07 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:43:09 /build/assets/app-DbTWgVAB.css .................................... ~ 0.27ms
  2025-04-20 14:43:09 /build/assets/app-Bo-u61x1.js ..................................... ~ 4.99ms
  2025-04-20 14:43:10 /favicon.ico ...................................................... ~ 0.47ms
  2025-04-20 14:43:14 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:43:15 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:16 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:17 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:18 /malaybalay-pageant/user-dashboard .............................. ~ 505.14ms
  2025-04-20 14:43:19 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:20 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:21 /malaybalay-pageant/dashboard ................................... ~ 511.44ms
  2025-04-20 14:43:22 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:22 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:23 /malaybalay-pageant/user-dashboard .............................. ~ 510.94ms
  2025-04-20 14:43:24 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:25 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:26 /malaybalay-pageant/dashboard ................................... ~ 511.55ms
  2025-04-20 14:43:27 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:27 /malaybalay-pageant/dashboard ................................... ~ 498.38ms
  2025-04-20 14:43:28 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:29 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:30 /malaybalay-pageant/user-dashboard .............................. ~ 511.42ms
  2025-04-20 14:43:31 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:33 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:33 /malaybalay-pageant/user-dashboard .................................... ~ 2s
  2025-04-20 14:43:35 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:35 /malaybalay-pageant/user-dashboard .............................. ~ 505.79ms
  2025-04-20 14:43:36 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:37 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:38 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:40 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:41 /malaybalay-pageant/dashboard ................................... ~ 506.33ms
  2025-04-20 14:43:42 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:43 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:44 /malaybalay-pageant/user-dashboard .............................. ~ 519.34ms
  2025-04-20 14:43:45 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:46 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:48 /malaybalay-pageant/dashboard ................................... ~ 507.77ms
  2025-04-20 14:43:48 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:50 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:51 /malaybalay-pageant/user-dashboard .............................. ~ 512.89ms
  2025-04-20 14:43:51 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:43:52 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:58 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:43:58 /malaybalay-pageant/dashboard ......................................... ~ 2s
  2025-04-20 14:44:00 /malaybalay-pageant/user-dashboard .............................. ~ 514.94ms
  2025-04-20 14:44:01 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:02 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:03 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:04 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:05 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:07 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:07 /malaybalay-pageant/dashboard ................................... ~ 507.97ms
  2025-04-20 14:44:08 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:09 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:10 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:11 /malaybalay-pageant/dashboard ................................... ~ 502.23ms
  2025-04-20 14:44:12 /malaybalay-pageant/user-dashboard .............................. ~ 507.94ms
  2025-04-20 14:44:12 /malaybalay-pageant/dashboard ................................... ~ 521.36ms
  2025-04-20 14:44:13 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:14 /malaybalay-pageant/dashboard ................................... ~ 512.02ms
  2025-04-20 14:44:15 /malaybalay-pageant/user-dashboard .................................... ~ 1s
  2025-04-20 14:44:16 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:26 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:44:26 /assets/js/plugin/webfont/webfont.min.js .............................. ~ 1s
  2025-04-20 14:44:28 /assets/css/demo.css .............................................. ~ 1.39ms
  2025-04-20 14:44:28 /assets/img/kaiadmin/logo_light.svg ............................... ~ 1.82ms
  2025-04-20 14:44:28 /assets/css/plugins.min.css ....................................... ~ 3.21ms
  2025-04-20 14:44:28 /assets/css/bootstrap.min.css ..................................... ~ 4.25ms
  2025-04-20 14:44:28 /assets/css/kaiadmin.min.css ...................................... ~ 5.28ms
  2025-04-20 14:44:28 /assets/img/jm_denis.jpg .......................................... ~ 6.45ms
  2025-04-20 14:44:28 /assets/img/chadengle.jpg ......................................... ~ 0.15ms
  2025-04-20 14:44:28 /assets/img/mlane.jpg ............................................. ~ 1.43ms
  2025-04-20 14:44:28 /assets/css/fonts.min.css ......................................... ~ 0.15ms
  2025-04-20 14:44:28 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.10ms
  2025-04-20 14:44:28 /assets/js/core/bootstrap.min.js .................................. ~ 0.13ms
  2025-04-20 14:44:28 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 0.13ms
  2025-04-20 14:44:28 /assets/js/core/popper.min.js ..................................... ~ 0.21ms
  2025-04-20 14:44:28 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 2.93ms
  2025-04-20 14:44:28 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 3.68ms
  2025-04-20 14:44:28 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.09ms
  2025-04-20 14:44:28 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.12ms
  2025-04-20 14:44:28 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.74ms
  2025-04-20 14:44:28 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.13ms
  2025-04-20 14:44:28 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.71ms
  2025-04-20 14:44:28 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 1.66ms
  2025-04-20 14:44:28 /assets/js/kaiadmin.min.js ........................................ ~ 1.69ms
  2025-04-20 14:44:28 /assets/js/setting-demo.js ........................................ ~ 1.81ms
  2025-04-20 14:44:28 /assets/js/demo.js ................................................ ~ 2.77ms
  2025-04-20 14:44:28 /assets/img/talha.jpg ............................................. ~ 0.08ms
  2025-04-20 14:44:28 /assets/img/profile2.jpg .......................................... ~ 0.12ms
  2025-04-20 14:44:28 /assets/img/profile.jpg ........................................... ~ 1.51ms
  2025-04-20 14:44:28 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.51ms
  2025-04-20 14:44:28 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 1.03ms
  2025-04-20 14:44:28 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.17ms
  2025-04-20 14:44:28 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.01ms
  2025-04-20 14:44:29 /assets/img/kaiadmin/favicon.ico .................................. ~ 5.79ms
  2025-04-20 14:44:41 /malaybalay-pageant/logout ............................................ ~ 2s
  2025-04-20 14:44:43 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:44:44 /build/assets/app-DbTWgVAB.css .................................... ~ 0.33ms
  2025-04-20 14:44:44 /build/assets/app-Bo-u61x1.js ..................................... ~ 2.90ms
  2025-04-20 14:44:45 /favicon.ico ...................................................... ~ 1.92ms
  2025-04-20 14:44:50 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:44:50 /casisang-pageant/dashboard ........................................... ~ 2s
  2025-04-20 14:44:52 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 1.58ms
  2025-04-20 14:44:52 /assets/css/bootstrap.min.css ..................................... ~ 8.60ms
  2025-04-20 14:44:52 /assets/css/plugins.min.css ...................................... ~ 10.64ms
  2025-04-20 14:44:52 /assets/css/kaiadmin.min.css ..................................... ~ 19.80ms
  2025-04-20 14:44:52 /assets/css/demo.css ............................................. ~ 32.34ms
  2025-04-20 14:44:52 /assets/img/kaiadmin/logo_light.svg .............................. ~ 35.70ms
  2025-04-20 14:44:52 /assets/img/jm_denis.jpg .......................................... ~ 0.28ms
  2025-04-20 14:44:52 /assets/img/chadengle.jpg ......................................... ~ 0.18ms
  2025-04-20 14:44:53 /assets/img/mlane.jpg ............................................. ~ 0.61ms
  2025-04-20 14:44:53 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 4.75ms
  2025-04-20 14:44:53 /assets/css/fonts.min.css ......................................... ~ 0.58ms
  2025-04-20 14:44:53 /assets/js/core/popper.min.js ..................................... ~ 0.71ms
  2025-04-20 14:44:53 /assets/js/core/bootstrap.min.js ................................ ~ 519.79ms
  2025-04-20 14:44:53 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ...... ~ 521.10ms
  2025-04-20 14:44:53 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 2.15ms
  2025-04-20 14:44:53 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 3.03ms
  2025-04-20 14:44:53 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 3.73ms
  2025-04-20 14:44:53 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.22ms
  2025-04-20 14:44:53 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.19ms
  2025-04-20 14:44:53 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.66ms
  2025-04-20 14:44:53 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.15ms
  2025-04-20 14:44:53 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 1.23ms
  2025-04-20 14:44:53 /assets/js/kaiadmin.min.js ........................................ ~ 0.17ms
  2025-04-20 14:44:53 /assets/js/setting-demo.js ........................................ ~ 1.45ms
  2025-04-20 14:44:53 /assets/js/demo.js ................................................ ~ 2.70ms
  2025-04-20 14:44:53 /assets/img/talha.jpg ............................................. ~ 0.13ms
  2025-04-20 14:44:53 /assets/img/profile2.jpg .......................................... ~ 0.11ms
  2025-04-20 14:44:53 /assets/img/profile.jpg ........................................... ~ 2.00ms
  2025-04-20 14:44:53 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.13ms
  2025-04-20 14:44:53 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.16ms
  2025-04-20 14:44:53 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 0.13ms
  2025-04-20 14:44:53 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.10ms
  2025-04-20 14:44:53 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.21ms
  2025-04-20 14:44:55 /casisang-pageant/logout .............................................. ~ 2s
  2025-04-20 14:44:57 /tenant/login ......................................................... ~ 1s
  2025-04-20 14:44:58 /build/assets/app-DbTWgVAB.css .................................... ~ 0.20ms
  2025-04-20 14:44:58 /build/assets/app-Bo-u61x1.js ..................................... ~ 0.17ms
  2025-04-20 14:44:58 /favicon.ico ...................................................... ~ 0.25ms
  2025-04-20 14:45:03 /tenant/login ......................................................... ~ 2s
  2025-04-20 14:45:05 /malaybalay-pageant/dashboard ......................................... ~ 1s
  2025-04-20 14:45:06 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.22ms
  2025-04-20 14:45:06 /assets/css/bootstrap.min.css ..................................... ~ 0.74ms
  2025-04-20 14:45:06 /assets/css/demo.css .............................................. ~ 3.43ms
  2025-04-20 14:45:06 /assets/img/kaiadmin/logo_light.svg ............................... ~ 5.89ms
  2025-04-20 14:45:06 /assets/css/plugins.min.css ....................................... ~ 8.05ms
  2025-04-20 14:45:06 /assets/css/kaiadmin.min.css ..................................... ~ 10.14ms
  2025-04-20 14:45:06 /assets/img/jm_denis.jpg ......................................... ~ 12.26ms
  2025-04-20 14:45:06 /assets/img/chadengle.jpg ......................................... ~ 0.17ms
  2025-04-20 14:45:06 /assets/img/mlane.jpg ............................................. ~ 0.20ms
  2025-04-20 14:45:06 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 2.01ms
  2025-04-20 14:45:06 /assets/css/fonts.min.css ......................................... ~ 0.13ms
  2025-04-20 14:45:06 /assets/js/core/popper.min.js ..................................... ~ 0.39ms
