
   INFO  Server running on [http://127.0.0.1:8001].  

  Press Ctrl+C to stop the server
  2025-04-20 13:37:15 /assets/js/core/bootstrap.min.js .................................. ~ 1.95ms
  2025-04-20 13:37:15 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 4.78ms
  2025-04-20 13:37:15 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 6.24ms
  2025-04-20 13:37:15 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 7.93ms
  2025-04-20 13:37:15 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 9.32ms
  2025-04-20 13:37:15 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.68ms
  2025-04-20 13:37:15 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 1.51ms
  2025-04-20 13:37:15 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 3.04ms
  2025-04-20 13:37:15 /assets/js/plugin/jsvectormap/world.js ............................ ~ 3.87ms
  2025-04-20 13:37:15 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 4.86ms
  2025-04-20 13:37:15 /assets/js/kaiadmin.min.js ........................................ ~ 5.55ms
  2025-04-20 13:37:15 /assets/js/setting-demo.js ........................................ ~ 1.38ms
  2025-04-20 13:37:15 /assets/js/demo.js ................................................ ~ 3.76ms
  2025-04-20 13:37:15 /assets/img/talha.jpg ............................................. ~ 6.17ms
  2025-04-20 13:37:15 /assets/img/profile2.jpg .......................................... ~ 8.38ms
  2025-04-20 13:37:15 /assets/img/profile.jpg .......................................... ~ 10.73ms
  2025-04-20 13:37:15 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.32ms
  2025-04-20 13:37:15 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.34ms
  2025-04-20 13:37:15 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.73ms
  2025-04-20 13:37:15 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 2.97ms
  2025-04-20 13:37:15 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.17ms
  2025-04-20 13:39:57 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:40:00 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.21ms
  2025-04-20 13:40:00 /assets/css/bootstrap.min.css ..................................... ~ 0.15ms
  2025-04-20 13:40:00 /assets/css/plugins.min.css ....................................... ~ 0.22ms
  2025-04-20 13:40:00 /assets/css/kaiadmin.min.css ...................................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/css/demo.css .............................................. ~ 0.22ms
  2025-04-20 13:40:00 /assets/img/kaiadmin/logo_light.svg ............................... ~ 0.15ms
  2025-04-20 13:40:00 /assets/img/jm_denis.jpg .......................................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/img/chadengle.jpg ......................................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/img/mlane.jpg ............................................. ~ 0.19ms
  2025-04-20 13:40:00 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/core/popper.min.js ..................................... ~ 0.11ms
  2025-04-20 13:40:00 /assets/css/fonts.min.css ......................................... ~ 0.13ms
  2025-04-20 13:40:00 /assets/js/core/bootstrap.min.js .................................. ~ 0.17ms
  2025-04-20 13:40:00 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.24ms
  2025-04-20 13:40:00 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.84ms
  2025-04-20 13:40:00 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 1.39ms
  2025-04-20 13:40:00 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.22ms
  2025-04-20 13:40:00 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 0.24ms
  2025-04-20 13:40:00 /assets/fonts/fontawesome/fa-brands-400.woff2 ................... ~ 507.27ms
  2025-04-20 13:40:00 /assets/js/plugin/chart-circle/circles.min.js ................... ~ 509.14ms
  2025-04-20 13:40:00 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.19ms
  2025-04-20 13:40:00 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/kaiadmin.min.js ........................................ ~ 0.16ms
  2025-04-20 13:40:00 /assets/js/setting-demo.js ........................................ ~ 0.23ms
  2025-04-20 13:40:00 /assets/js/demo.js ................................................ ~ 5.29ms
  2025-04-20 13:40:00 /assets/img/talha.jpg ............................................. ~ 0.21ms
  2025-04-20 13:40:00 /assets/img/profile2.jpg .......................................... ~ 0.29ms
  2025-04-20 13:40:00 /assets/img/profile.jpg ........................................... ~ 2.80ms
  2025-04-20 13:40:00 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.21ms
  2025-04-20 13:40:53 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:40:54 /assets/css/bootstrap.min.css ..................................... ~ 0.66ms
  2025-04-20 13:40:54 /assets/js/plugin/webfont/webfont.min.js ......................... ~ 24.47ms
  2025-04-20 13:40:54 /assets/css/demo.css ............................................. ~ 25.20ms
  2025-04-20 13:40:54 /assets/css/plugins.min.css ...................................... ~ 31.09ms
  2025-04-20 13:40:54 /assets/css/kaiadmin.min.css ..................................... ~ 36.28ms
  2025-04-20 13:40:54 /assets/img/kaiadmin/logo_light.svg .............................. ~ 55.82ms
  2025-04-20 13:40:54 /assets/img/jm_denis.jpg ......................................... ~ 33.97ms
  2025-04-20 13:40:54 /assets/css/fonts.min.css ......................................... ~ 0.27ms
  2025-04-20 13:40:54 /assets/img/chadengle.jpg ......................................... ~ 0.27ms
  2025-04-20 13:40:54 /assets/img/mlane.jpg ............................................. ~ 2.52ms
  2025-04-20 13:40:54 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 4.99ms
  2025-04-20 13:40:54 /assets/js/core/popper.min.js ..................................... ~ 6.87ms
  2025-04-20 13:40:54 /assets/js/core/bootstrap.min.js .................................. ~ 7.01ms
  2025-04-20 13:40:54 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 10.00ms
  2025-04-20 13:40:54 /assets/js/plugin/chart.js/chart.min.js .......................... ~ 11.48ms
  2025-04-20 13:40:54 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 6.26ms
  2025-04-20 13:40:54 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.84ms
  2025-04-20 13:40:54 /assets/js/plugin/datatables/datatables.min.js .................... ~ 1.81ms
  2025-04-20 13:40:54 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 2.26ms
  2025-04-20 13:40:54 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 3.04ms
  2025-04-20 13:40:54 /assets/js/plugin/jsvectormap/world.js ............................ ~ 3.82ms
  2025-04-20 13:40:54 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 1.16ms
  2025-04-20 13:40:54 /assets/js/kaiadmin.min.js ........................................ ~ 1.09ms
  2025-04-20 13:40:54 /assets/js/setting-demo.js ........................................ ~ 3.42ms
  2025-04-20 13:40:54 /assets/js/demo.js ................................................ ~ 5.72ms
  2025-04-20 13:40:54 /assets/img/talha.jpg ............................................ ~ 10.20ms
  2025-04-20 13:40:54 /assets/img/profile2.jpg ......................................... ~ 11.74ms
  2025-04-20 13:40:54 /assets/img/profile.jpg .......................................... ~ 11.86ms
  2025-04-20 13:40:54 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.76ms
  2025-04-20 13:40:54 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 3.72ms
  2025-04-20 13:40:54 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 4.30ms
  2025-04-20 13:40:54 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 8.89ms
  2025-04-20 13:40:54 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.18ms
  2025-04-20 13:41:09 /admin/admin/tenants/29/approve ....................................... ~ 2s
  2025-04-20 13:41:11 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:41:12 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.47ms
  2025-04-20 13:41:12 /assets/css/bootstrap.min.css ..................................... ~ 2.83ms
  2025-04-20 13:41:12 /assets/css/demo.css .............................................. ~ 3.71ms
  2025-04-20 13:41:12 /assets/img/kaiadmin/logo_light.svg .............................. ~ 15.93ms
  2025-04-20 13:41:12 /assets/css/plugins.min.css ...................................... ~ 21.73ms
  2025-04-20 13:41:12 /assets/css/kaiadmin.min.css ..................................... ~ 29.94ms
  2025-04-20 13:41:12 /assets/img/jm_denis.jpg ......................................... ~ 30.64ms
  2025-04-20 13:41:12 /assets/css/fonts.min.css ......................................... ~ 0.69ms
  2025-04-20 13:41:12 /assets/img/chadengle.jpg ......................................... ~ 7.45ms
  2025-04-20 13:41:12 /assets/img/mlane.jpg ............................................ ~ 10.53ms
  2025-04-20 13:41:12 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 6.43ms
  2025-04-20 13:41:12 /assets/js/core/popper.min.js ..................................... ~ 5.14ms
  2025-04-20 13:41:12 /assets/js/core/bootstrap.min.js .................................. ~ 7.02ms
  2025-04-20 13:41:12 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 4.42ms
  2025-04-20 13:41:12 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 8.81ms
  2025-04-20 13:41:12 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 2.94ms
  2025-04-20 13:41:12 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 3.96ms
  2025-04-20 13:41:12 /assets/js/plugin/datatables/datatables.min.js .................... ~ 3.36ms
  2025-04-20 13:41:12 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 4.01ms
  2025-04-20 13:41:12 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 2.94ms
  2025-04-20 13:41:12 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.51ms
  2025-04-20 13:41:12 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 6.00ms
  2025-04-20 13:41:12 /assets/js/kaiadmin.min.js ....................................... ~ 11.26ms
  2025-04-20 13:41:12 /assets/js/setting-demo.js ....................................... ~ 14.35ms
  2025-04-20 13:41:12 /assets/js/demo.js ............................................... ~ 19.11ms
  2025-04-20 13:41:12 /assets/img/talha.jpg ............................................ ~ 13.38ms
  2025-04-20 13:41:12 /assets/img/profile2.jpg .......................................... ~ 0.34ms
  2025-04-20 13:41:12 /assets/img/profile.jpg ........................................... ~ 2.63ms
  2025-04-20 13:41:12 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.18ms
  2025-04-20 13:41:12 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 4.84ms
  2025-04-20 13:41:13 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.25ms
  2025-04-20 13:41:13 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.53ms
  2025-04-20 13:41:13 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.29ms
  2025-04-20 13:42:03 /admin/admin/tenants .................................................. ~ 3s
  2025-04-20 13:42:06 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.15ms
  2025-04-20 13:42:06 /assets/css/bootstrap.min.css ..................................... ~ 0.19ms
  2025-04-20 13:42:06 /assets/css/plugins.min.css ....................................... ~ 1.55ms
  2025-04-20 13:42:06 /assets/css/kaiadmin.min.css ...................................... ~ 0.16ms
  2025-04-20 13:42:06 /assets/css/demo.css .............................................. ~ 0.23ms
  2025-04-20 13:42:06 /assets/img/kaiadmin/logo_light.svg ............................... ~ 2.07ms
  2025-04-20 13:42:06 /assets/img/jm_denis.jpg .......................................... ~ 3.39ms
  2025-04-20 13:42:06 /assets/css/fonts.min.css ......................................... ~ 0.24ms
  2025-04-20 13:42:06 /assets/img/chadengle.jpg ......................................... ~ 0.19ms
  2025-04-20 13:42:06 /assets/img/mlane.jpg ............................................. ~ 0.19ms
  2025-04-20 13:42:06 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 1.61ms
  2025-04-20 13:42:06 /assets/js/core/popper.min.js ..................................... ~ 0.29ms
  2025-04-20 13:42:06 /assets/js/core/bootstrap.min.js .................................. ~ 1.74ms
  2025-04-20 13:42:06 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.29ms
  2025-04-20 13:42:06 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 1.58ms
  2025-04-20 13:42:06 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 2.28ms
  2025-04-20 13:42:06 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 0.20ms
  2025-04-20 13:42:06 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.60ms
  2025-04-20 13:42:06 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 1.45ms
  2025-04-20 13:42:06 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.12ms
  2025-04-20 13:42:06 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.10ms
  2025-04-20 13:42:06 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.10ms
  2025-04-20 13:42:06 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.11ms
  2025-04-20 13:42:06 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 0.10ms
  2025-04-20 13:42:06 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.11ms
  2025-04-20 13:42:06 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 0.12ms
  2025-04-20 13:42:06 /assets/js/kaiadmin.min.js ........................................ ~ 0.21ms
  2025-04-20 13:42:06 /assets/js/setting-demo.js ........................................ ~ 1.72ms
  2025-04-20 13:42:06 /assets/js/demo.js ................................................ ~ 0.14ms
  2025-04-20 13:42:06 /assets/img/talha.jpg ............................................. ~ 0.24ms
  2025-04-20 13:42:06 /assets/img/profile2.jpg .......................................... ~ 1.71ms
  2025-04-20 13:42:06 /assets/img/profile.jpg ........................................... ~ 0.22ms
  2025-04-20 13:42:06 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.19ms
  2025-04-20 13:45:44 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:45:47 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.90ms
  2025-04-20 13:45:47 /assets/css/bootstrap.min.css ..................................... ~ 3.50ms
  2025-04-20 13:45:47 /assets/css/plugins.min.css ....................................... ~ 6.44ms
  2025-04-20 13:45:47 /assets/css/kaiadmin.min.css ...................................... ~ 0.26ms
  2025-04-20 13:45:47 /assets/css/demo.css .............................................. ~ 2.40ms
  2025-04-20 13:45:47 /assets/img/kaiadmin/logo_light.svg ............................... ~ 0.29ms
  2025-04-20 13:45:47 /assets/img/jm_denis.jpg .......................................... ~ 2.31ms
  2025-04-20 13:45:47 /assets/img/chadengle.jpg ......................................... ~ 0.20ms
  2025-04-20 13:45:47 /assets/img/mlane.jpg ............................................. ~ 0.21ms
  2025-04-20 13:45:47 /assets/css/fonts.min.css ......................................... ~ 0.24ms
  2025-04-20 13:45:47 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 0.26ms
  2025-04-20 13:45:47 /assets/js/core/popper.min.js ..................................... ~ 0.28ms
  2025-04-20 13:45:47 /assets/js/core/bootstrap.min.js .................................. ~ 2.90ms
  2025-04-20 13:45:47 /assets/fonts/fontawesome/fa-solid-900.woff2 .................... ~ 520.99ms
  2025-04-20 13:45:47 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.50ms
  2025-04-20 13:45:47 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 0.47ms
  2025-04-20 13:45:47 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ........ ~ 6.96ms
  2025-04-20 13:45:47 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 7.74ms
  2025-04-20 13:45:47 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.18ms
  2025-04-20 13:45:47 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 0.23ms
  2025-04-20 13:45:47 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.17ms
  2025-04-20 13:45:47 /assets/js/plugin/datatables/datatables.min.js .................... ~ 0.40ms
  2025-04-20 13:45:47 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 0.49ms
  2025-04-20 13:45:47 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 3.21ms
  2025-04-20 13:45:47 /assets/js/plugin/jsvectormap/world.js ............................ ~ 1.60ms
  2025-04-20 13:45:47 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 0.68ms
  2025-04-20 13:45:47 /assets/js/kaiadmin.min.js ........................................ ~ 0.18ms
  2025-04-20 13:45:47 /assets/js/setting-demo.js ........................................ ~ 0.18ms
  2025-04-20 13:45:47 /assets/js/demo.js ................................................ ~ 0.21ms
  2025-04-20 13:45:47 /assets/img/talha.jpg ............................................. ~ 0.30ms
  2025-04-20 13:45:47 /assets/img/profile2.jpg .......................................... ~ 0.21ms
  2025-04-20 13:45:47 /assets/img/profile.jpg ........................................... ~ 0.20ms
  2025-04-20 13:45:48 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.20ms
  2025-04-20 13:46:17 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:46:18 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.33ms
  2025-04-20 13:46:18 /assets/css/bootstrap.min.css ..................................... ~ 1.86ms
  2025-04-20 13:46:18 /assets/css/plugins.min.css ....................................... ~ 8.75ms
  2025-04-20 13:46:18 /assets/css/demo.css ............................................. ~ 13.51ms
  2025-04-20 13:46:18 /assets/img/kaiadmin/logo_light.svg .............................. ~ 15.43ms
  2025-04-20 13:46:18 /assets/css/kaiadmin.min.css ..................................... ~ 17.65ms
  2025-04-20 13:46:18 /assets/img/jm_denis.jpg ......................................... ~ 19.98ms
  2025-04-20 13:46:18 /assets/css/fonts.min.css ......................................... ~ 0.33ms
  2025-04-20 13:46:18 /assets/img/chadengle.jpg ......................................... ~ 3.55ms
  2025-04-20 13:46:18 /assets/img/mlane.jpg ............................................. ~ 8.89ms
  2025-04-20 13:46:18 /assets/js/core/jquery-3.7.1.min.js .............................. ~ 14.17ms
  2025-04-20 13:46:18 /assets/js/core/popper.min.js .................................... ~ 18.53ms
  2025-04-20 13:46:18 /assets/js/core/bootstrap.min.js ................................. ~ 22.98ms
  2025-04-20 13:46:18 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 26.65ms
  2025-04-20 13:46:18 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.57ms
  2025-04-20 13:46:18 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 3.70ms
  2025-04-20 13:46:18 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 4.36ms
  2025-04-20 13:46:18 /assets/js/plugin/datatables/datatables.min.js .................... ~ 7.89ms
  2025-04-20 13:46:18 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ....... ~ 10.68ms
  2025-04-20 13:46:18 /assets/js/plugin/jsvectormap/jsvectormap.min.js ................. ~ 11.28ms
  2025-04-20 13:46:18 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.27ms
  2025-04-20 13:46:18 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 3.11ms
  2025-04-20 13:46:18 /assets/js/kaiadmin.min.js ........................................ ~ 4.90ms
  2025-04-20 13:46:18 /assets/js/setting-demo.js ........................................ ~ 7.17ms
  2025-04-20 13:46:18 /assets/js/demo.js ............................................... ~ 12.10ms
  2025-04-20 13:46:18 /assets/img/talha.jpg ............................................ ~ 17.89ms
  2025-04-20 13:46:18 /assets/img/profile2.jpg .......................................... ~ 0.65ms
  2025-04-20 13:46:18 /assets/img/profile.jpg .......................................... ~ 21.79ms
  2025-04-20 13:46:18 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 .. ~ 10.88ms
  2025-04-20 13:46:18 /assets/fonts/fontawesome/fa-solid-900.woff2 ..................... ~ 16.50ms
  2025-04-20 13:46:18 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.27ms
  2025-04-20 13:46:18 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.62ms
  2025-04-20 13:46:19 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.44ms
  2025-04-20 13:46:20 /admin/admin/tenants/30/approve ....................................... ~ 2s
  2025-04-20 13:46:22 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:46:23 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 0.22ms
  2025-04-20 13:46:23 /assets/css/bootstrap.min.css ..................................... ~ 6.34ms
  2025-04-20 13:46:23 /assets/css/plugins.min.css ....................................... ~ 6.14ms
  2025-04-20 13:46:23 /assets/css/demo.css .............................................. ~ 3.16ms
  2025-04-20 13:46:23 /assets/img/kaiadmin/logo_light.svg ............................... ~ 5.49ms
  2025-04-20 13:46:23 /assets/css/kaiadmin.min.css ...................................... ~ 7.02ms
  2025-04-20 13:46:23 /assets/img/jm_denis.jpg ......................................... ~ 11.48ms
  2025-04-20 13:46:23 /assets/css/fonts.min.css ......................................... ~ 0.18ms
  2025-04-20 13:46:23 /assets/img/chadengle.jpg ......................................... ~ 0.43ms
  2025-04-20 13:46:23 /assets/img/mlane.jpg ............................................. ~ 5.75ms
  2025-04-20 13:46:23 /assets/js/core/jquery-3.7.1.min.js .............................. ~ 11.83ms
  2025-04-20 13:46:23 /assets/js/core/popper.min.js ..................................... ~ 9.81ms
  2025-04-20 13:46:23 /assets/js/core/bootstrap.min.js ................................. ~ 12.07ms
  2025-04-20 13:46:23 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 14.16ms
  2025-04-20 13:46:23 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 9.18ms
  2025-04-20 13:46:23 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ....... ~ 10.77ms
  2025-04-20 13:46:23 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 0.49ms
  2025-04-20 13:46:23 /assets/js/plugin/datatables/datatables.min.js .................... ~ 2.23ms
  2025-04-20 13:46:23 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 5.95ms
  2025-04-20 13:46:23 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 6.82ms
  2025-04-20 13:46:23 /assets/js/plugin/jsvectormap/world.js ............................ ~ 8.16ms
  2025-04-20 13:46:23 /assets/js/plugin/sweetalert/sweetalert.min.js ................... ~ 10.09ms
  2025-04-20 13:46:23 /assets/js/kaiadmin.min.js ...................................... ~ 101.23ms
  2025-04-20 13:46:23 /assets/js/setting-demo.js ...................................... ~ 101.57ms
  2025-04-20 13:46:23 /assets/js/demo.js ................................................ ~ 5.57ms
  2025-04-20 13:46:23 /assets/img/talha.jpg ............................................. ~ 8.57ms
  2025-04-20 13:46:23 /assets/img/profile2.jpg .......................................... ~ 6.94ms
  2025-04-20 13:46:23 /assets/img/profile.jpg ........................................... ~ 7.00ms
  2025-04-20 13:46:23 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.30ms
  2025-04-20 13:46:23 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 1.78ms
  2025-04-20 13:46:23 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 0.22ms
  2025-04-20 13:46:23 /assets/fonts/fontawesome/fa-brands-400.woff2 ..................... ~ 1.44ms
  2025-04-20 13:46:23 /assets/img/kaiadmin/favicon.ico .................................. ~ 0.16ms
  2025-04-20 13:47:18 /admin/admin/tenants .................................................. ~ 1s
  2025-04-20 13:47:20 /assets/css/bootstrap.min.css ..................................... ~ 0.60ms
  2025-04-20 13:47:20 /assets/js/plugin/webfont/webfont.min.js .......................... ~ 3.01ms
  2025-04-20 13:47:20 /assets/css/demo.css .............................................. ~ 4.35ms
  2025-04-20 13:47:20 /assets/css/plugins.min.css ....................................... ~ 6.55ms
  2025-04-20 13:47:20 /assets/css/kaiadmin.min.css ...................................... ~ 9.30ms
  2025-04-20 13:47:20 /assets/img/kaiadmin/logo_light.svg .............................. ~ 11.27ms
  2025-04-20 13:47:20 /assets/img/jm_denis.jpg .......................................... ~ 0.20ms
  2025-04-20 13:47:20 /assets/css/fonts.min.css ......................................... ~ 0.25ms
  2025-04-20 13:47:20 /assets/img/chadengle.jpg ........................................ ~ 12.89ms
  2025-04-20 13:47:20 /assets/img/mlane.jpg ............................................. ~ 5.28ms
  2025-04-20 13:47:20 /assets/js/core/jquery-3.7.1.min.js ............................... ~ 7.89ms
  2025-04-20 13:47:20 /assets/js/core/popper.min.js .................................... ~ 10.75ms
  2025-04-20 13:47:20 /assets/js/core/bootstrap.min.js ................................. ~ 15.20ms
  2025-04-20 13:47:20 /assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js ....... ~ 10.71ms
  2025-04-20 13:47:20 /assets/js/plugin/chart.js/chart.min.js ........................... ~ 0.96ms
  2025-04-20 13:47:20 /assets/js/plugin/jquery.sparkline/jquery.sparkline.min.js ........ ~ 1.68ms
  2025-04-20 13:47:20 /assets/js/plugin/chart-circle/circles.min.js ..................... ~ 3.23ms
  2025-04-20 13:47:20 /assets/js/plugin/datatables/datatables.min.js .................... ~ 3.29ms
  2025-04-20 13:47:20 /assets/js/plugin/bootstrap-notify/bootstrap-notify.min.js ........ ~ 5.39ms
  2025-04-20 13:47:20 /assets/js/plugin/jsvectormap/jsvectormap.min.js .................. ~ 8.58ms
  2025-04-20 13:47:20 /assets/js/plugin/jsvectormap/world.js ............................ ~ 0.42ms
  2025-04-20 13:47:20 /assets/js/plugin/sweetalert/sweetalert.min.js .................... ~ 2.70ms
  2025-04-20 13:47:20 /assets/js/kaiadmin.min.js ........................................ ~ 4.20ms
  2025-04-20 13:47:20 /assets/js/setting-demo.js ........................................ ~ 6.82ms
  2025-04-20 13:47:20 /assets/js/demo.js ................................................ ~ 9.70ms
  2025-04-20 13:47:20 /assets/img/talha.jpg ............................................ ~ 12.47ms
  2025-04-20 13:47:20 /assets/img/profile2.jpg .......................................... ~ 0.25ms
  2025-04-20 13:47:20 /assets/img/profile.jpg ........................................... ~ 2.40ms
  2025-04-20 13:47:20 /assets/fonts/simple-line-icons/Simple-Line-Icons.woff2?v=2.4.0 ... ~ 0.32ms
  2025-04-20 13:47:20 /assets/fonts/fontawesome/fa-solid-900.woff2 ...................... ~ 0.72ms
  2025-04-20 13:47:20 /assets/fonts/fontawesome/fa-regular-400.woff2 .................... ~ 2.17ms
